BTC_Cycle,Nasdaq_Level,DXY_Level,Google_Trends_Bitcoin,Google_Trends_Bitcoin_Lagged
-0.9044611186817849,-1.2257305969401124,228.5048814836405,-1.1753977772186186,-1.1710732892071052
-0.9043093804336868,-1.2280003579641592,229.5361945201485,-1.177560021224375,-1.1710732892071052
-0.9044363994183102,-1.2200596894421727,229.60650806674911,-1.1797222652301316,-1.1710732892071052
-0.9045618972174891,-1.239339805337274,229.3018100706841,-1.181884509235888,-1.1710732892071052
-0.9045238675813743,-1.2423183875195856,228.66895238650432,-1.1840467532416445,-1.1710732892071052
-0.9052304582203876,-1.2378343354905577,228.35643978721845,-1.1862089972474013,-1.1710732892071052
-0.9050752973050391,-1.2333502834615298,228.04392718793255,-1.188371241253158,-1.1710732892071052
-0.9050984953830692,-1.228866231432502,227.73141458864671,-1.1905334852589144,-1.1710732892071052
-0.9048733599372696,-1.2438769597626025,228.0361125847117,-1.1926957292646712,-1.1710732892071052
-0.9050258587780899,-1.2421221003179728,225.6219187786926,-1.1948579732704276,-1.1710732892071052
-0.905113326941154,-1.2446227609335776,226.06724386795887,-1.1970202172761841,-1.1710732892071052
-0.9050524795233703,-1.241233114341686,226.34851593674847,-1.1991824612819406,-1.1710732892071052
-0.9052095419205245,-1.2378881519318192,226.54383929169995,-1.2013447052876973,-1.1710732892071052
-0.9053251520143136,-1.2345431895219525,226.73916264665152,-1.2035069492934538,-1.1710732892071052
-0.9053453077214544,-1.231198227112086,226.93448600160306,-1.2056691932992105,-1.1710732892071052
-0.9071288976552392,-1.2386678514477787,227.2860716169933,-1.207831437304967,-1.1710732892071052
-0.9065356353318481,-1.2479731726339351,226.0906876776214,-1.2099936813107237,-1.1710732892071052
-0.9062059183867327,-1.2806592196002318,224.42653483932077,-1.2121559253164802,-1.1710732892071052
-0.9063116407751319,-1.3202469996704451,222.2701692924287,-1.2143181693222367,-1.1710732892071052
-0.9063945453818621,-1.334084815199027,221.0825999562777,-1.2164804133279932,-1.1710732892071052
-0.9064789711740371,-1.3479226307276093,219.8950306201267,-1.2186426573337499,-1.1710732892071052
-0.9071509548441858,-1.3617604462561914,218.7074612839757,-1.2208049013395066,-1.1710732892071052
-0.9067284455869502,-1.366322968068288,221.56699806164823,-1.222967145345263,-1.1710732892071052
-0.9065679605225456,-1.3222096461986885,222.9030090942213,-1.2251293893510198,-1.1710732892071052
-0.9066082719368275,-1.2956169582779726,224.09839303359314,-1.2272916333567763,-1.1710732892071052
-0.9063561354493862,-1.2920126472220543,225.27033316330235,-1.2294538773625328,-1.1710732892071052
-0.9064177434598922,-1.2960002876780203,225.14532335495142,-1.2316161213682892,-1.1710732892071052
-0.9064565336887294,-1.2999879281339863,225.02031354660048,-1.2337783653740457,-1.1710732892071052
-0.90640709516178,-1.3039755685899526,224.8953037382495,-1.2359406093798027,-1.1710732892071052
-0.9064808726558429,-1.3363961035747456,223.7233636085403,-1.2381028533855591,-1.1710732892071052
-0.9064367582779497,-1.310101285146655,224.61404955184716,-1.2358685345796105,-1.1710732892071052
-0.9065166205137907,-1.313906505905775,225.97350439408282,-1.2336342157736622,-1.173235533212862
-0.9063979680491125,-1.3253545256942563,225.55160523209204,-1.2313998969677136,-1.1753977772186186
-0.9062184681666505,-1.3179651468587055,225.34651213291548,-1.2291655781617652,-1.177560021224375
-0.9060351653205772,-1.3105757680231551,225.1414190337389,-1.2269312593558166,-1.1797222652301316
-0.9060347850242161,-1.3031863891876043,224.93632593456235,-1.2246969405498684,-1.181884509235888
-0.9058917935924243,-1.2957970103520537,224.73123283538578,-1.2224626217439198,-1.1840467532416445
-0.906098674812889,-1.308588937919526,225.035948713838,-1.2202283029379715,-1.1862089972474013
-0.9060868856256933,-1.2994175565355037,223.74680741820293,-1.2179939841320229,-1.188371241253158
-0.9060248973188262,-1.293393422269814,223.1139676164103,-1.2157596653260745,-1.1905334852589144
-0.9062104819430665,-1.2946695333588354,223.16084331414402,-1.213525346520126,-1.1926957292646712
-0.9063899818255284,-1.2959456444478568,223.2077190118777,-1.2112910277141777,-1.1948579732704276
-0.9063850379728335,-1.297221755536878,223.25459470961144,-1.2090567089082291,-1.1970202172761841
-0.9063979680491125,-1.284577635276307,224.09839303359308,-1.2068223901022808,-1.1991824612819406
-0.9064439839088114,-1.277946149399424,223.65305006193967,-1.2045880712963322,-1.2013447052876973
-0.9064166025708087,-1.2768586213427007,221.6138856809734,-1.2023537524903836,-1.2035069492934538
-0.9062964289206858,-1.2922642916987912,222.34048283902922,-1.2001194336844352,-1.2056691932992105
-0.9063527127821358,-1.2921318927305199,223.14521410770232,-1.1978851148784868,-1.207831437304967
-0.9063633610802481,-1.2919994937622488,223.94994537637533,-1.1956507960725384,-1.2099936813107237
-0.9065200431810411,-1.2918670947939772,224.75467664504836,-1.1934164772665898,-1.2121559253164802
-0.9063857985655558,-1.3085449677824612,225.6687885156306,-1.1911821584606415,-1.2143181693222367
-0.9063987286418348,-1.309463943647105,225.1765758070392,-1.1889478396546929,-1.2164804133279932
-0.9062371026883469,-1.3136802288158054,224.98906109451278,-1.1867135208487445,-1.2186426573337499
-0.9062139046103168,-1.3247587867090056,225.645344705968,-1.1844792020427959,-1.2208049013395066
-0.9062443283192086,-1.335728809768153,225.4578359542373,-1.1822448832368477,-1.222967145345263
-0.9063044151442701,-1.3466988328273004,225.27032720250662,-1.1800105644308991,-1.2251293893510198
-0.9060617860658575,-1.3576688558864476,225.08281845077596,-1.1777762456249508,-1.2272916333567763
-0.9061549586743389,-1.363822420196624,224.75467664504836,-1.1755419268190022,-1.2294538773625328
-0.9061789173450912,-1.3400766295349087,225.8328594184944,-1.1733076080130538,-1.2316161213682892
-0.9061222531872801,-1.3384788224003572,225.45784787582883,-1.1710732892071052,-1.2337783653740457
-0.9061321408926699,-1.3198452930079831,224.6140495518472,-1.1710732892071052,-1.2359406093798027
-0.9060773782166647,-1.3141897938486724,224.8328107556656,-1.1710732892071052,-1.2381028533855591
-0.9060952521456386,-1.308534294689362,225.05157195948397,-1.1710732892071052,-1.2358685345796105
-0.9060146293170751,-1.3028787955300514,225.27033316330235,-1.1710732892071052,-1.2336342157736622
-0.9057986209839429,-1.3104753695435247,223.7468074182029,-1.1710732892071052,-1.2313998969677136
-0.9059161325595377,-1.3005951670012381,223.84056477446612,-1.1710732892071052,-1.2291655781617652
-0.9059416124157348,-1.2960602674547335,223.4186656124753,-1.1710732892071052,-1.2269312593558166
-0.9058796241088676,-1.2915161229050511,222.22328167310343,-1.1710732892071052,-1.2246969405498684
-0.9058412141763916,-1.2908873123637181,222.24671952197028,-1.1710732892071052,-1.2224626217439198
-0.9057609716441893,-1.2902585018223853,222.27015737083718,-1.1710732892071052,-1.2202283029379715
-0.9058271432110291,-1.289629691281052,222.29359521970403,-1.1710732892071052,-1.2179939841320229
-0.905667418739347,-1.2993344642508462,222.10609838956486,-1.1710732892071052,-1.2157596653260745
-0.905573105241782,-1.302511588513594,220.16067348247458,-1.1710732892071052,-1.213525346520126
-0.9054844961896347,-1.2823655991501495,221.19198651898256,-1.1710732892071052,-1.2112910277141777
-0.905159342800853,-1.2785350110042617,221.5904418713108,-1.1710732892071052,-1.2090567089082291
-0.9048638525282409,-1.2770895585155726,221.91858367703838,-1.1710732892071052,-1.2068223901022808
-0.9052061192532742,-1.2756441060268828,222.246725482766,-1.1710732892071052,-1.2045880712963322
-0.9051376659082675,-1.2741986535381937,222.57486728849358,-1.1710732892071052,-1.2023537524903836
-0.9049087274988563,-1.2798556935313672,222.31703902936658,-1.1710732892071052,-1.2001194336844352
-0.9050300420380626,-1.289287964395304,222.7858258106826,-1.1710732892071052,-1.1978851148784868
-0.9047353123581727,-1.2708322321981869,225.80941560883167,-1.1710732892071052,-1.1956507960725384
-0.904640998860608,-1.2450153353368023,227.52045606645757,-1.1710732892071052,-1.1934164772665898
-0.9044451462346166,-1.244796724834834,227.35638516359376,-1.1710732892071052,-1.1911821584606415
-0.9043679460733036,-1.2445781143328656,227.19231426072997,-1.1710732892071052,-1.1889478396546929
-0.9043063380627976,-1.2443595038308974,227.02824335786616,-1.1710732892071052,-1.1867135208487445
-0.9039834664521827,-1.2454101646188516,227.14544452379195,-1.1710732892071052,-1.1844792020427959
-0.9035716054930594,-1.2302769963686182,229.18460890475828,-1.1710732892071052,-1.1822448832368477
-0.9032202116553585,-1.2352228475807618,228.012668775049,-1.1710732892071052,-1.1800105644308991
-0.9026820923043338,-1.239960911709292,227.23918399766794,-1.1710732892071052,-1.1777762456249508
-0.9032084224681629,-1.2343115758854335,227.22356075202197,-1.1710732892071052,-1.1755419268190022
-0.90278020876551,-1.2286622400615745,227.20793750637597,-1.1710732892071052,-1.1733076080130538
-0.9014202689780443,-1.2230129042377158,227.19231426072997,-1.1710732892071052,-1.1710732892071052
-0.8998142774449156,-1.2188613340912589,227.73141458864666,-1.1710732892071052,-1.1710732892071052
-0.8995047162069408,-1.2194731954600995,229.58306425708648,-1.1710732892071052,-1.1710732892071052
-0.9004634433333955,-1.2228765968128164,229.55963832981115,-1.1710732892071052,-1.1710732892071052
-0.9009152354104394,-1.2184017897869661,232.4191751074836,-1.1710732892071052,-1.1710732892071052
-0.9004584994807006,-1.2223902194505207,232.2785420534867,-1.1710732892071052,-1.1710732892071052
-0.9009570680101657,-1.2263786491140753,232.13790899948975,-1.1710732892071052,-1.1710732892071052
-0.9006950438173347,-1.2303670787776297,231.99727594549282,-1.1710732892071052,-1.1710732892071052
-0.9023470512101623,-1.2331516286371522,232.72387310354864,-1.1710732892071052,-1.1710732892071052
-0.9033259340437576,-1.2368968696195588,232.06758949209342,-1.1710732892071052,-1.1710732892071052
-0.9022964717941295,-1.2511987767913946,231.22379116811175,-1.1710732892071052,-1.1710732892071052
-0.9023497132846903,-1.2690242703572567,232.0207018727682,-1.1710732892071052,-1.1710732892071052
-0.9024957470873712,-1.264657171376557,232.3722874881584,-1.1710732892071052,-1.1710732892071052
-0.9029802446514741,-1.2602900723958574,232.72387310354864,-1.1710732892071052,-1.1710732892071052
-0.9025778911013792,-1.255922973415158,233.07545871893888,-1.1710732892071052,-1.1710732892071052
-0.9024128424806409,-1.2555997365357647,233.52078380820504,-1.1710732892071052,-1.1710732892071052
-0.9024318572986983,-1.2350080703727946,233.5676714275303,-1.1710732892071052,-1.1710732892071052
-0.9027528274275073,-1.235368287264898,232.0207018727682,-1.1710732892071052,-1.1710732892071052
-0.9029098898246616,-1.228145797648295,233.38015671500384,-1.1710732892071052,-1.1710732892071052
-0.9027231643113378,-1.2283335914730042,233.55985682430943,-1.1710732892071052,-1.1710732892071052
-0.9028140551416521,-1.2285213852977142,233.73955693361495,-1.1710732892071052,-1.1710732892071052
-0.9028707192994633,-1.2287091791224238,233.91925704292044,-1.1710732892071052,-1.1710732892071052
-0.9029848082078078,-1.2286329642181788,233.28639935874065,-1.1710732892071052,-1.1710732892071052
-0.9026744863771109,-1.2255550546236789,233.9192570429205,-1.1710732892071052,-1.1710732892071052
-0.9017439011813813,-1.2242412494769863,234.17707636085387,-1.1710732892071052,-1.1710732892071052
-0.9015400623318058,-1.2229274443302938,234.43489567878726,-1.1710732892071052,-1.1710732892071052
-0.9015651618916416,-1.2243782709468465,234.55209088391734,-1.1710732892071052,-1.1710732892071052
-0.9010361696532845,-1.2258290975633992,234.66928608904746,-1.1710732892071052,-1.1710732892071052
-0.9008068509475122,-1.2272799241799521,234.7864812941775,-1.1710732892071052,-1.1710732892071052
-0.9013708304510949,-1.2162798360698206,233.9192570429205,-1.1710732892071052,-1.1710732892071052
-0.9014963282502739,-1.2239202674764171,234.3645821321867,-1.1710732892071052,-1.1710732892071052
-0.9014255931271004,-1.2437061526916988,228.80959736209272,-1.1710732892071052,-1.1710732892071052
-0.9013445900021757,-1.219521675354812,230.5206199373314,-1.1710732892071052,-1.1710732892071052
-0.9003645662794969,-1.2226357381731203,230.76282495081244,-1.1710732892071052,-1.1710732892071052
-0.9003710313176365,-1.2257498009914287,231.0050299642934,-1.1710732892071052,-1.1710732892071052
-0.9001139509775002,-1.2288638638097373,231.24723497777444,-1.1710732892071052,-1.1710732892071052
-0.8993525976624815,-1.2296881347637807,230.80189200612102,-1.1710732892071052,-1.1710732892071052
-0.899276538390252,-1.2470910640380608,228.17673967791293,-1.1710732892071052,-1.1710732892071052
-0.8993556400333709,-1.2419420482438916,229.5596383298112,-1.1710732892071052,-1.1710732892071052
-0.8979690795006247,-1.267733464974567,228.6923961961669,-1.1710732892071052,-1.1710732892071052
-0.8986133015364096,-1.266289590901054,228.7158340450338,-1.1710732892071052,-1.1710732892071052
-0.8986608385815531,-1.2648457168275413,228.73927189390065,-1.1710732892071052,-1.1710732892071052
-0.8982641894768756,-1.2634018427540286,228.7627097427675,-1.1710732892071052,-1.1710732892071052
-0.8974602429694084,-1.2534431704286733,230.2159219412664,-1.1710732892071052,-1.1710732892071052
-0.8978553708886413,-1.2359479038665582,229.39556742694737,-1.1710732892071052,-1.1710732892071052
-0.8978116368071092,-1.2517830158946435,232.67698548422348,-1.1710732892071052,-1.1710732892071052
-0.8975248933508037,-1.270132543299159,231.34097445165042,-1.1710732892071052,-1.1710732892071052
-0.8975743318777528,-1.2666044095661715,231.1534656999198,-1.1710732892071052,-1.1710732892071052
-0.8983208536346867,-1.263076275833184,230.96595694818907,-1.1710732892071052,-1.1710732892071052
-0.8984748736609517,-1.2595481421001966,230.77844819645844,-1.1710732892071052,-1.1710732892071052
-0.8985535950077094,-1.2521154977772142,230.26279167820442,-1.1710732892071052,-1.1710732892071052
-0.8983318822291599,-1.2417665059274576,230.4971761276688,-1.1710732892071052,-1.1710732892071052
-0.8978530891104743,-1.2411753894437958,229.6533956860744,-1.1710732892071052,-1.1710732892071052
-0.8978279895506386,-1.2416083261779673,229.61823444217728,-1.1710732892071052,-1.1710732892071052
-0.8992875669847253,-1.2420412629121387,229.5830731982802,-1.1710732892071052,-1.1710732892071052
-0.899076502504288,-1.24247419964631,229.54791195438307,-1.1710732892071052,-1.1710732892071052
-0.8990970385077901,-1.2429071363804816,229.512750710486,-1.1710732892071052,-1.1710732892071052
-0.8986901214013616,-1.2274484763720312,229.93464987247677,-1.1710732892071052,-1.1710732892071052
-0.8989319898870518,-1.2371670041026508,230.33310522480497,-1.1710732892071052,-1.1710732892071052
-0.8987817728243983,-1.2506607627040334,231.17690354878658,-1.1710732892071052,-1.1710732892071052
-0.8986387813926064,-1.2566826420908994,231.31753958318146,-1.1710732892071052,-1.1710732892071052
-0.8986726277687488,-1.2627045214777652,231.45817561757627,-1.1710732892071052,-1.1710732892071052
-0.8988030694206226,-1.268726400864631,231.59881165197106,-1.1710732892071052,-1.1710732892071052
-0.8986859381413889,-1.274748280251497,231.73944768636588,-1.1710732892071052,-1.1710732892071052
-0.8987289116301987,-1.2774404928231846,232.9817013626757,-1.1710732892071052,-1.1710732892071052
-0.8988372960931259,-1.2902947677901349,232.46604484442167,-1.1710732892071052,-1.1710732892071052
-0.8977367184239632,-1.324082210317921,230.21592194126637,-1.1710732892071052,-1.1710732892071052
-0.8979200212700366,-1.334657479257647,230.96596290898486,-1.1710732892071052,-1.1710732892071052
-0.8981337478250018,-1.3350915434312305,231.11441056620265,-1.1710732892071052,-1.1710732892071052
-0.898119296563278,-1.3355256076048136,231.26285822342044,-1.1710732892071052,-1.1710732892071052
-0.8981025635233876,-1.335959671778397,231.41130588063825,-1.1710732892071052,-1.1710732892071052
-0.8985870610874904,-1.3248927265111397,231.9738321358302,-1.1710732892071052,-1.1710732892071052
-0.8987133194793916,-1.3618043036493144,231.88007477956702,-1.1710732892071052,-1.1710732892071052
-0.8987916605297881,-1.3412681075054096,232.2550863222326,-1.1710732892071052,-1.1710732892071052
-0.9013008559206436,-1.370495395843865,231.95038832616757,-1.1710732892071052,-1.1710732892071052
-0.9004181880664187,-1.3711574846385062,232.0753981345185,-1.1710732892071052,-1.1710732892071052
-0.9006174633596604,-1.3718195734331473,232.20040794286945,-1.1710732892071052,-1.1710732892071052
-0.9004322590317814,-1.3724816622277882,232.32541775122039,-1.1710732892071052,-1.1710732892071052
-0.9006992270773072,-1.3731437510224291,232.0207018727682,-1.1710732892071052,-1.1710732892071052
-0.8991749992618254,-1.3743583415008744,232.25508632223253,-1.1710732892071052,-1.1710732892071052
-0.8995541547338902,-1.374272881593452,232.18477277563198,-1.1710732892071052,-1.1710732892071052
-0.9006102377287986,-1.3467680951885048,233.38015671500384,-1.1710732892071052,-1.1710732892071052
-0.9004200895482245,-1.3523627877822002,233.21608581214002,-1.1710732892071052,-1.1710732892071052
-0.8998313907811671,-1.3579574803758954,233.05201490927624,-1.1710732892071052,-1.1710732892071052
-0.9002588438910978,-1.3635521729695905,232.8879440064124,-1.1710732892071052,-1.1710732892071052
-0.9002428714439294,-1.3521966032128854,232.8879440064124,-1.1710732892071052,-1.1710732892071052
-0.9001356278700857,-1.3751711125729165,231.80976123296637,-1.1710732892071052,-1.1710732892071052
-0.9006939029282511,-1.3662791106751648,230.89564936238415,-1.1710732892071052,-1.1710732892071052
-0.9007250872298653,-1.3415105069789695,233.47391407126702,-1.1710732892071052,-1.1710732892071052
-0.9007714833859254,-1.341016387866045,232.99732460832158,-1.1710732892071052,-1.1710732892071052
-0.9011320043362939,-1.3405222687531209,232.5207351453762,-1.1710732892071052,-1.1710732892071052
-0.9009688571973613,-1.3400281496401971,232.04414568243075,-1.1710732892071052,-1.1710732892071052
-0.9009159960031617,-1.3639077673601054,231.73944768636576,-1.1710732892071052,-1.1710732892071052
-0.9010871293656784,-1.3668424921492934,228.0361125847116,-1.1710732892071052,-1.1710732892071052
-0.9003402273123834,-1.3656141469100231,226.11413148728394,-1.1710732892071052,-1.1710732892071052
-0.9004558374061725,-1.39942244706693,227.42669871019442,-1.1710732892071052,-1.1710732892071052
-0.9008372746564041,-1.4055328304476307,227.06730445237903,-1.1710732892071052,-1.1710732892071052
-0.9008334716927926,-1.4116432138283308,226.70791019456368,-1.1710732892071052,-1.1710732892071052
-0.9009540256392765,-1.4177535972090314,226.34851593674836,-1.1710732892071052,-1.1710732892071052
-0.9008559091781003,-1.4212148362035792,225.1765758070391,-1.1710732892071052,-1.1710732892071052
-0.900642182623135,-1.4177905772217418,224.75467664504825,-1.1710732892071052,-1.1710732892071052
-0.9007182418953646,-1.42165814538034,223.9811918676672,-1.1710732892071052,-1.1710732892071052
-0.9005429252728755,-1.4053404892839596,224.96563516723725,-1.1710732892071052,-1.1710732892071052
-0.9002539000384028,-1.3996574618123414,225.4871481673101,-1.1710732892071052,-1.1710732892071052
-0.8996693845313181,-1.3939744343407234,226.008661167383,-1.1710732892071052,-1.1710732892071052
-0.8999371131695664,-1.3882914068691057,226.53017416745587,-1.1710732892071052,-1.1710732892071052
-0.8996594968259282,-1.3826083793974877,227.05168716752874,-1.1710732892071052,-1.1710732892071052
-0.8993236951390344,-1.35995710691685,226.86417245500232,-1.1710732892071052,-1.1710732892071052
-0.8990936158405398,-1.3706985604258903,227.23918399766788,-1.1710732892071052,-1.1710732892071052
-0.8991537026656011,-1.3667986347561707,226.4188294833489,-1.1710732892071052,-1.1710732892071052
-0.8985311575224016,-1.3617050138184397,227.02823739707043,-1.1710732892071052,-1.1710732892071052
-0.8984687889191734,-1.3566113928807084,227.63764531079187,-1.1710732892071052,-1.1710732892071052
-0.8985087200370939,-1.3515177719429776,228.2470532245134,-1.1710732892071052,-1.1710732892071052
-0.8991556041474068,-1.3669949219577833,228.481455556365,-1.1710732892071052,-1.1710732892071052
-0.8989954993793635,-1.3579829605066045,228.4345679370398,-1.1710732892071052,-1.1710732892071052
-0.8990110915301706,-1.3488415690109392,228.0361125847116,-1.1710732892071052,-1.1710732892071052
-0.8987216859993368,-1.3469320248789962,230.05185103840248,-1.1710732892071052,-1.1710732892071052
-0.8987076150339743,-1.3494349779547388,230.09872673613623,-1.1710732892071052,-1.1710732892071052
-0.8986703459905818,-1.3519379310304809,230.14560243386998,-1.1710732892071052,-1.1710732892071052
-0.8985106215188996,-1.354440884106223,230.19247813160362,-1.1710732892071052,-1.1710732892071052
-0.8986087379800759,-1.3240429754263872,230.52061993733125,-1.1710732892071052,-1.1710732892071052
-0.8990320078300337,-1.320851983658873,230.19247813160362,-1.1710732892071052,-1.1710732892071052
-0.8991209971785423,-1.3199283852926407,228.69239619616675,-1.1710732892071052,-1.1710732892071052
-0.8995282945813321,-1.3177117266648946,228.15329586825015,-1.1710732892071052,-1.1710732892071052
-0.8999226619078428,-1.3183867246408019,227.9423492676526,-1.1710732892071052,-1.1710732892071052
-0.899651130305983,-1.3190617226167094,227.73140266705505,-1.1710732892071052,-1.1710732892071052
-0.8993997544112641,-1.319736720592617,227.52045606645754,-1.1710732892071052,-1.1710732892071052
-0.8994130647839041,-1.3334591239067335,227.8485978721852,-1.1710732892071052,-1.1710732892071052
-0.899379218407762,-1.3275573168172357,227.75484051592196,-1.1710732892071052,-1.1710732892071052
-0.8992928911337813,-1.3303788466894688,225.1765758070391,-1.1710732892071052,-1.1710732892071052
-0.8991194759930978,-1.310449889412816,225.41096025650347,-1.1710732892071052,-1.1710732892071052
-0.8995024344287741,-1.310310613064132,225.76254587189365,-1.1710732892071052,-1.1710732892071052
-0.8994096421166539,-1.310171336715448,226.11413148728394,-1.1710732892071052,-1.1710732892071052
-0.8993191315827006,-1.310032060366764,226.46571710267412,-1.1710732892071052,-1.1710732892071052
-0.8993043000246158,-1.3150217689720312,226.4891430299495,-1.1710732892071052,-1.1710732892071052
-0.8992974546901152,-1.3068709457436654,224.75467664504825,-1.1710732892071052,-1.1710732892071052
-0.8991601677037407,-1.3043264277349373,222.10609838956478,-1.1710732892071052,-1.1710732892071052
-0.8995811557755318,-1.2995561188392268,222.64518083509415,-1.1710732892071052,-1.1710732892071052
-0.8995473093993895,-1.298538604769983,222.87957124535433,-1.1710732892071052,-1.1710732892071052
-0.8994214313038494,-1.2975210907007388,223.11396165561445,-1.1710732892071052,-1.1710732892071052
-0.8994381643437399,-1.2965035766314945,223.3483520658746,-1.1710732892071052,-1.1710732892071052
-0.8992563826831111,-1.2935503618359512,224.19215038985624,-1.1710732892071052,-1.1710732892071052
-0.8992582841649168,-1.3057419279165836,225.12970607010107,-1.1710732892071052,-1.1710732892071052
-0.8993210330645064,-1.3046705222434505,225.34064670990287,-1.1710732892071052,-1.1710732892071052
-0.8992909896519756,-1.3050578540534101,225.22345448517063,-1.1710732892071052,-1.1710732892071052
-0.8992620871285284,-1.30544518586337,225.10626226043843,-1.1710732892071052,-1.1710732892071052
-0.8989266657379957,-1.30583251767333,224.98907003570625,-1.1710732892071052,-1.1710732892071052
-0.8990228807173662,-1.30621984948329,224.87187781097404,-1.1710732892071052,-1.1710732892071052
