Дата,Открытие,Макс,Мин,Средняя,Закрыть,Изм.,Объём,Изм. Объема,Капитализ.,Изм. Капитализ.
2022-12-27,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0134,"$8,221,400,024",31.65,"$66,229,232,698",-0.014
2022-12-26,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0217,"$6,245,023,706",3.73,"$66,238,487,726",-0.0216
2022-12-25,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00542,"$6,020,734,255",28.85,"$66,252,780,461",-0.00443
2022-12-24,$1.00,$1.00,$1.00,$1.00,$1.00,0.00574,"$4,672,613,022",-38.88,"$66,255,715,854",0.0104
2022-12-23,$1.00,$1.00,$1.00,$1.00,$1.00,0.00696,"$7,644,680,727",-3.04,"$66,248,827,105",0.0114
2022-12-22,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0127,"$7,884,770,447",7.79,"$66,241,274,630",-0.0118
2022-12-21,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00143,"$7,314,849,138",-26.49,"$66,249,061,178",0.0494
2022-12-20,$1.00,$1.00,$1.00,$1.00,$1.00,0.0184,"$9,950,786,227",7.42,"$66,216,372,900",0.0981
2022-12-19,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0175,"$9,263,803,686",59.74,"$66,151,493,284",-0.0212
2022-12-18,$1.00,$1.00,$1.00,$1.00,$1.00,0.00342,"$5,799,208,831",-36.62,"$66,165,498,451",0.156
2022-12-17,$1.00,$1.00,$1.00,$1.00,$1.00,0.00364,"$9,150,123,455",-33.15,"$66,062,269,872",0.0282
2022-12-16,$1.00,$1.00,$1.00,$1.00,$1.00,0.00419,"$13,687,311,066",28.69,"$66,043,649,325",0.107
2022-12-15,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00416,"$10,635,769,373",-20.50,"$65,973,299,887",-0.00349
2022-12-14,$1.00,$1.00,$1.00,$1.00,$1.00,0.0241,"$13,378,812,638",-20.31,"$65,975,603,319",0.297
2022-12-13,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0287,"$16,788,247,246",46.49,"$65,779,974,644",0.094
2022-12-12,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0116,"$11,460,494,875",59.52,"$65,718,205,424",-0.00825
2022-12-11,$1.00,$1.00,$1.00,$1.00,$1.00,0.021,"$7,184,492,666",2.88,"$65,723,627,514",0.0201
2022-12-10,$1.00,$1.00,$1.00,$1.00,$1.00,0.000847,"$6,983,554,809",-35.77,"$65,710,400,672",-0.00443
2022-12-09,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0056,"$10,872,772,227",-1.88,"$65,713,311,678",0.0228
2022-12-08,$1.00,$1.00,$1.00,$1.00,$1.00,0.0166,"$11,081,456,998",-0.639,"$65,698,344,686",0.0169
2022-12-07,$1.00,$1.00,$1.00,$1.00,$1.00,0.00572,"$11,152,733,355",1.65,"$65,687,273,254",0.172
2022-12-06,$1.00,$1.00,$1.00,$1.00,$1.00,0.00348,"$10,971,186,283",-14.89,"$65,574,451,717",0.126
2022-12-05,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0164,"$12,890,990,357",45.38,"$65,491,902,782",-0.0245
2022-12-04,$1.00,$1.00,$1.00,$1.00,$1.00,0.0161,"$8,867,253,372",5.34,"$65,507,934,298",0.0954
2022-12-03,$1.00,$1.00,$1.00,$1.00,$1.00,-0.000842,"$8,417,457,225",-25.47,"$65,445,484,925",0.125
2022-12-02,$1.00,$1.00,$1.00,$1.00,$1.00,-0.000362,"$11,293,732,332",-7.30,"$65,364,058,631",0.00111
2022-12-01,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00732,"$12,183,419,548",-21.07,"$65,363,329,836",-0.00436
2022-11-30,$0.998,$1.00,$0.998,$0.999,$1.00,0.168,"$15,436,609,946",1.91,"$65,366,177,862",0.175
2022-11-29,$1.00,$1.00,$0.998,$0.999,$0.998,-0.130,"$15,147,566,582",15.37,"$65,252,278,057",-0.122
2022-11-28,$0.999,$1.00,$0.999,$1.00,$1.00,0.00994,"$13,129,336,108",47.05,"$65,332,280,946",0.0016
2022-11-27,$0.999,$1.00,$0.999,$0.999,$1.00,0.0107,"$8,928,467,701",-6.04,"$65,331,235,985",0.0106
2022-11-26,$0.999,$1.00,$0.999,$0.999,$0.999,-0.000753,"$9,501,929,056",-6.20,"$65,324,307,728",0.00665
2022-11-25,$0.999,$1.00,$0.999,$0.999,$0.999,0.0138,"$10,130,224,422",-11.71,"$65,319,967,008",0.0215
2022-11-24,$0.999,$0.999,$0.999,$0.999,$0.999,0.0197,"$11,473,721,924",-18.68,"$65,305,894,509",-0.204
2022-11-23,$0.999,$0.999,$0.999,$0.999,$0.999,0.0202,"$14,110,167,817",1.82,"$65,439,512,414",0.0151
2022-11-22,$0.999,$0.999,$0.999,$0.999,$0.999,0.0076,"$13,857,763,212",-12.06,"$65,429,637,668",-0.567
2022-11-21,$0.999,$0.999,$0.998,$0.999,$0.999,0.00642,"$15,758,877,203",45.92,"$65,802,734,257",0.0132
2022-11-20,$0.999,$0.999,$0.999,$0.999,$0.999,-0.0273,"$10,799,804,273",57.38,"$65,794,072,401",-0.125
2022-11-19,$0.999,$0.999,$0.999,$0.999,$0.999,0.0252,"$6,862,320,631",-33.40,"$65,876,452,890",0.0169
2022-11-18,$0.999,$0.999,$0.999,$0.999,$0.999,-0.0367,"$10,303,019,791",-7.60,"$65,865,293,247",-0.0364
2022-11-17,$0.999,$1.00,$0.999,$0.999,$0.999,0.0038,"$11,149,919,239",-22.77,"$65,889,265,393",-0.168
2022-11-16,$0.999,$0.999,$0.999,$0.999,$0.999,0.0225,"$14,436,707,418",-0.876,"$66,000,446,565",0.0219
2022-11-15,$0.999,$0.999,$0.999,$0.999,$0.999,0.00533,"$14,564,322,272",-24.64,"$65,985,969,856",-0.490
2022-11-14,$0.999,$0.999,$0.998,$0.999,$0.999,0.0337,"$19,325,537,081",52.63,"$66,311,072,970",-0.0682
2022-11-13,$0.998,$1.00,$0.998,$0.999,$0.999,0.0479,"$12,661,883,016",3.94,"$66,356,316,500",-1.41
2022-11-12,$0.998,$0.999,$0.998,$0.998,$0.998,0.0136,"$12,182,180,698",-45.90,"$67,304,580,812",-1.24
2022-11-11,$0.998,$0.999,$0.997,$0.998,$0.998,0.0343,"$22,519,753,827",-40.74,"$68,148,385,662",-0.301
2022-11-10,$1.00,$1.02,$0.976,$0.999,$0.998,-0.522,"$38,003,917,496",-12.22,"$68,354,150,202",-2.37
2022-11-09,$1.00,$1.01,$1.00,$1.00,$1.00,0.0946,"$43,293,289,083",-14.11,"$70,014,805,911",0.586
2022-11-08,$1.00,$1.00,$1.00,$1.00,$1.00,0.118,"$50,404,188,099",125.87,"$69,607,211,984",0.158
2022-11-07,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0211,"$22,315,484,276",49.54,"$69,497,071,973",0.173
2022-11-06,$1.00,$1.00,$1.00,$1.00,$1.00,0.0232,"$14,922,366,587",-15.30,"$69,376,785,010",0.0196
2022-11-05,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00114,"$17,618,150,157",-35.69,"$69,363,162,374",0.0134
2022-11-04,$1.00,$1.00,$1.00,$1.00,$1.00,0.00821,"$27,397,573,372",39.80,"$69,353,892,540",0.00368
2022-11-03,$1.00,$1.00,$1.00,$1.00,$1.00,0.0088,"$19,597,227,376",-15.85,"$69,351,339,565",-0.0907
2022-11-02,$1.00,$1.00,$1.00,$1.00,$1.00,0.0023,"$23,288,391,909",26.86,"$69,414,307,163",0.0023
2022-11-01,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00816,"$18,357,171,532",-12.91,"$69,412,710,371",-0.00998
2022-10-31,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0231,"$21,078,740,098",19.57,"$69,419,637,043",0.435
2022-10-30,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00612,"$17,628,318,060",-24.49,"$69,119,133,279",0.178
2022-10-29,$1.00,$1.00,$1.00,$1.00,$1.00,0.00819,"$23,346,669,102",25.21,"$68,996,656,138",0.134
2022-10-28,$1.00,$1.00,$1.00,$1.00,$1.00,0.0164,"$18,645,451,423",-8.64,"$68,904,411,049",0.016
2022-10-27,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0104,"$20,408,520,548",-8.39,"$68,893,406,169",0.534
2022-10-26,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00111,"$22,278,030,565",14.12,"$68,527,165,844",-0.0013
2022-10-25,$1.00,$1.00,$1.00,$1.00,$1.00,0.0193,"$19,522,074,138",46.14,"$68,528,056,672",0.08
2022-10-24,$1.00,$1.00,$1.00,$1.00,$1.00,0.00304,"$13,358,450,777",30.75,"$68,473,302,679",0.0321
2022-10-23,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00425,"$10,216,450,820",37.32,"$68,451,351,643",-0.00423
2022-10-22,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0034,"$7,439,688,817",-45.39,"$68,454,244,461",-0.00551
2022-10-21,$1.00,$1.00,$1.00,$1.00,$1.00,0.0138,"$13,622,494,574",10.21,"$68,458,016,643",0.0101
2022-10-20,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00414,"$12,360,833,634",3.16,"$68,451,135,168",0.00262
2022-10-19,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00905,"$11,981,618,391",-14.24,"$68,449,339,790",-0.0084
2022-10-18,$1.00,$1.00,$1.00,$1.00,$1.00,0.00549,"$13,971,296,460",5.66,"$68,455,087,291",0.0344
2022-10-17,$1.00,$1.00,$0.999,$1.00,$1.00,0.0401,"$13,222,693,244",41.48,"$68,431,555,029",0.0388
2022-10-16,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0405,"$9,345,870,150",6.91,"$68,405,023,066",-0.0402
2022-10-15,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00342,"$8,741,968,184",-50.30,"$68,432,552,019",0.0157
2022-10-14,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00413,"$17,590,162,427",-22.33,"$68,421,796,967",-0.00739
2022-10-13,$1.00,$1.00,$1.00,$1.00,$1.00,0.0101,"$22,647,832,859",90.80,"$68,426,854,571",0.00682
2022-10-12,$1.00,$1.00,$1.00,$1.00,$1.00,0.0145,"$11,869,669,049",-11.56,"$68,422,190,665",0.0107
2022-10-11,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0057,"$13,420,795,688",8.22,"$68,414,892,798",-0.00556
2022-10-10,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0185,"$12,401,767,516",69.36,"$68,418,696,495",0.0592
2022-10-09,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00194,"$7,322,857,604",-5.26,"$68,378,237,707",0.0549
2022-10-08,$1.00,$1.00,$1.00,$1.00,$1.00,0.0000841,"$7,729,034,249",-43.16,"$68,340,719,924",-0.0054
2022-10-07,$1.00,$1.00,$1.00,$1.00,$1.00,0.00487,"$13,597,852,655",-17.26,"$68,344,410,441",0.182
2022-10-06,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00615,"$16,435,205,420",6.13,"$68,220,496,697",0.219
2022-10-05,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0138,"$15,485,945,584",-6.96,"$68,071,263,750",0.152
2022-10-04,$1.00,$1.00,$1.00,$1.00,$1.00,0.0123,"$16,644,123,040",12.76,"$67,968,133,056",0.0118
2022-10-03,$1.00,$1.00,$1.00,$1.00,$1.00,0.0198,"$14,760,826,013",30.27,"$67,960,082,792",0.0195
2022-10-02,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00686,"$11,331,254,469",16.42,"$67,946,805,163",-0.00722
2022-10-01,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00145,"$9,733,279,462",-51.97,"$67,951,709,558",-0.00122
2022-09-30,$1.00,$1.00,$1.00,$1.00,$1.00,-0.000945,"$20,262,985,534",7.77,"$67,952,536,517",-0.0102
2022-09-29,$1.00,$1.00,$1.00,$1.00,$1.00,0.0126,"$18,801,851,362",-27.54,"$67,959,489,876",0.0123
2022-09-28,$1.00,$1.00,$1.00,$1.00,$1.00,0.00739,"$25,946,983,149",-10.63,"$67,951,129,878",0.00716
2022-09-27,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0081,"$29,034,810,071",32.03,"$67,946,265,062",-0.00469
2022-09-26,$1.00,$1.01,$0.996,$1.00,$1.00,-0.0328,"$21,991,066,870",84.02,"$67,949,449,444",-0.0321
2022-09-25,$1.00,$1.00,$1.00,$1.00,$1.00,0.0203,"$11,950,398,669",-12.69,"$67,971,270,024",0.0167
2022-09-24,$1.00,$1.00,$1.00,$1.00,$1.00,0.0154,"$13,688,084,138",-35.08,"$67,959,915,283",0.00996
2022-09-23,$1.00,$1.00,$1.00,$1.00,$1.00,0.000748,"$21,084,247,634",7.49,"$67,953,146,706",-0.0209
2022-09-22,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0147,"$19,614,812,316",-10.17,"$67,967,359,269",0.00152
2022-09-21,$1.00,$1.00,$1.00,$1.00,$1.00,0.00388,"$21,835,379,343",32.15,"$67,966,326,102",0.00257
2022-09-20,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00925,"$16,523,344,932",-19.04,"$67,964,577,260",0.0479
2022-09-19,$1.00,$1.00,$1.00,$1.00,$1.00,0.0138,"$20,410,339,724",36.05,"$67,932,057,471",0.0177
2022-09-18,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00749,"$15,001,876,715",33.41,"$67,920,060,861",-0.00722
2022-09-17,$1.00,$1.00,$1.00,$1.00,$1.00,0.00256,"$11,244,682,304",-34.23,"$67,924,964,600",0.00677
2022-09-16,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0029,"$17,096,204,947",-22.16,"$67,920,364,613",0.0558
2022-09-15,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0167,"$21,963,179,139",11.28,"$67,882,489,393",-0.0164
2022-09-14,$1.00,$1.00,$1.00,$1.00,$1.00,0.0127,"$19,736,868,026",-26.95,"$67,893,612,469",0.108
2022-09-13,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0134,"$27,018,577,823",18.15,"$67,820,155,285",0.121
2022-09-12,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00524,"$22,868,528,250",41.65,"$67,738,298,649",-0.0054
2022-09-11,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0028,"$16,144,888,049",-14.31,"$67,741,954,964",0.0999
2022-09-10,$1.00,$1.00,$1.00,$1.00,$1.00,0.00149,"$18,839,966,730",-29.42,"$67,674,346,546",0.164
2022-09-09,$1.00,$1.00,$1.00,$1.00,$1.00,0.0197,"$26,692,005,988",58.61,"$67,563,859,302",0.0225
2022-09-08,$1.00,$1.00,$1.00,$1.00,$1.00,0.00128,"$16,828,228,628",-3.66,"$67,548,692,881",0.00088
2022-09-07,$1.00,$1.00,$1.00,$1.00,$1.00,0.00246,"$17,467,609,680",-17.64,"$67,548,098,346",0.00601
2022-09-06,$1.00,$1.00,$1.00,$1.00,$1.00,0.00121,"$21,208,573,176",71.70,"$67,544,040,415",-0.00559
2022-09-05,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00601,"$12,352,006,747",41.08,"$67,547,814,759",-0.013
2022-09-04,$1.00,$1.00,$1.00,$1.00,$1.00,0.004,"$8,755,385,153",4.02,"$67,556,568,679",0.00446
2022-09-03,$1.00,$1.00,$1.00,$1.00,$1.00,0.00127,"$8,417,022,382",-42.22,"$67,553,556,516",0.00171
2022-09-02,$1.00,$1.00,$1.00,$1.00,$1.00,0.00782,"$14,568,482,327",-2.96,"$67,552,403,348",0.0013
2022-09-01,$1.00,$1.00,$1.00,$1.00,$1.00,0.00383,"$15,012,524,334",-5.73,"$67,551,524,455",0.00474
2022-08-31,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00971,"$15,924,679,788",0.386,"$67,548,325,152",-0.00914
2022-08-30,$1.00,$1.00,$1.00,$1.00,$1.00,0.00439,"$15,863,428,180",11.59,"$67,554,498,101",0.0116
2022-08-29,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00967,"$14,215,542,596",45.56,"$67,546,633,310",-0.01
2022-08-28,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00665,"$9,765,959,069",-19.63,"$67,553,421,730",-0.00696
2022-08-27,$1.00,$1.00,$1.00,$1.00,$1.00,0.00562,"$12,151,267,805",-39.04,"$67,558,123,786",0.0114
2022-08-26,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00721,"$19,932,217,951",55.48,"$67,550,416,041",-0.00482
2022-08-25,$1.00,$1.00,$1.00,$1.00,$1.00,0.0119,"$12,819,529,672",-6.11,"$67,553,672,162",0.00394
2022-08-24,$1.00,$1.00,$1.00,$1.00,$1.00,0.0045,"$13,654,248,819",-7.58,"$67,551,012,881",0.00466
2022-08-23,$1.00,$1.00,$1.00,$1.00,$1.00,0.0151,"$14,773,680,872",-5.36,"$67,547,865,140",0.0145
2022-08-22,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0189,"$15,609,843,994",21.74,"$67,538,057,546",-0.0178
2022-08-21,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00144,"$12,821,863,409",-14.53,"$67,550,107,389",0.00133
2022-08-20,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00356,"$15,001,933,243",-39.68,"$67,549,212,123",-0.00842
2022-08-19,$1.00,$1.00,$1.00,$1.00,$1.00,0.00722,"$24,870,822,441",75.90,"$67,554,897,476",0.00618
2022-08-18,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00392,"$14,138,954,051",-25.35,"$67,550,720,803",-0.0283
2022-08-17,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00708,"$18,941,052,791",16.08,"$67,569,811,118",-0.0089
2022-08-16,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00859,"$16,317,551,663",-20.39,"$67,575,825,758",-0.005
2022-08-15,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0144,"$20,498,007,269",22.31,"$67,579,204,376",0.216
2022-08-14,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0115,"$16,758,514,413",11.18,"$67,433,545,874",0.182
2022-08-13,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0117,"$15,073,773,359",-2.06,"$67,311,136,027",0.565
2022-08-12,$1.00,$1.00,$1.00,$1.00,$1.00,-0.000269,"$15,390,546,025",-32.22,"$66,932,780,250",0.217
2022-08-11,$1.00,$1.00,$1.00,$1.00,$1.00,0.0109,"$22,707,087,555",4.58,"$66,788,036,821",0.375
2022-08-10,$1.00,$1.00,$1.00,$1.00,$1.00,0.000617,"$21,713,090,343",36.36,"$66,538,189,573",0.000273
2022-08-09,$1.00,$1.00,$1.00,$1.00,$1.00,0.0132,"$15,923,424,380",-5.52,"$66,538,008,084",0.0772
2022-08-08,$1.00,$1.00,$1.00,$1.00,$1.00,0.000142,"$16,852,914,313",69.88,"$66,486,676,609",0.912
2022-08-07,$1.00,$1.00,$1.00,$1.00,$1.00,0.0000775,"$9,920,261,696",-9.67,"$65,885,870,147",-0.00211
2022-08-06,$1.00,$1.00,$1.00,$1.00,$1.00,0.00369,"$10,981,967,887",-36.52,"$65,887,262,984",0.0047
2022-08-05,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00645,"$17,300,632,803",10.33,"$65,884,167,129",-0.00127
2022-08-04,$1.00,$1.00,$1.00,$1.00,$1.00,-0.0182,"$15,680,138,010",-0.122,"$65,885,002,751",-0.0179
2022-08-03,$1.00,$1.00,$1.00,$1.00,$1.00,0.00707,"$15,699,316,620",-18.84,"$65,896,784,250",0.00705
2022-08-02,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00919,"$19,342,562,096",3.35,"$65,892,138,420",-0.00923
2022-08-01,$1.00,$1.00,$1.00,$1.00,$1.00,-0.000737,"$18,714,901,826",3.78,"$65,898,218,955",-0.00647
2022-07-31,$1.00,$1.00,$1.00,$1.00,$1.00,0.0126,"$18,032,434,963",-12.14,"$65,902,481,818",0.00859
2022-07-30,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00414,"$20,524,854,552",-20.43,"$65,896,824,337",-0.00402
2022-07-29,$1.00,$1.00,$1.00,$1.00,$1.00,0.0152,"$25,795,831,674",-2.02,"$65,899,473,307",0.015
2022-07-28,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00864,"$26,326,537,888",15.36,"$65,889,562,024",-0.0123
2022-07-27,$1.00,$1.00,$1.00,$1.00,$1.00,0.0214,"$22,821,302,152",34.22,"$65,897,691,649",0.0263
2022-07-26,$1.00,$1.00,$1.00,$1.00,$1.00,-0.00942,"$17,002,735,217",-7.44,"$65,880,360,241",-0.0102
2022-07-25,$1.00,$1.00,$1.00,$1.00,$1.00,0.00334,"$18,370,208,609",34.30,"$65,887,050,048",-0.000572
2022-07-24,$1.00,$1.00,$1.00,$1.00,$1.00,0.00574,"$13,678,389,747",-5.68,"$65,887,426,914",0.00188
2022-07-23,$1.00,$1.00,$1.00,$1.00,$1.00,0.00363,"$14,501,447,123",-21.32,"$65,886,185,795",0.00342
2022-07-22,$1.00,$1.00,$1.00,$1.00,$1.00,0.0018,"$18,431,640,784",-9.37,"$65,883,929,985",-0.00271
2022-07-21,$1.00,$1.00,$1.00,$1.00,$1.00,0.0012,"$20,337,522,010",-19.94,"$65,885,713,808",0.00111
2022-07-20,$1.00,$1.00,$1.00,$1.00,$1.00,0.011,"$25,402,751,470",-8.57,"$65,884,984,292",0.00789
2022-07-19,$1.00,$1.00,$0.998,$0.999,$1.00,0.0298,"$27,784,385,562",6.01,"$65,879,789,251",0.0265
2022-07-18,$0.999,$1.00,$0.998,$1.00,$1.00,0.0335,"$26,208,575,933",87.98,"$65,862,367,077",0.0309
2022-07-17,$1.00,$1.00,$0.999,$1.00,$0.999,-0.0274,"$13,941,943,063",-3.86,"$65,842,032,995",-0.0284
2022-07-16,$1.00,$1.00,$1.00,$1.00,$1.00,0.0096,"$14,502,017,706",-8.01,"$65,860,755,761",0.00916
2022-07-15,$0.999,$1.00,$0.998,$0.999,$1.00,0.0681,"$15,765,615,607",-8.53,"$65,854,724,897",-0.0249
2022-07-14,$1.00,$1.00,$0.998,$0.999,$0.999,-0.0841,"$17,236,582,399",-7.12,"$65,871,143,206",-0.122
2022-07-13,$0.999,$1.00,$0.997,$0.999,$1.00,0.108,"$18,558,855,404",44.08,"$65,951,806,190",0.101
2022-07-12,$0.999,$1.00,$0.998,$0.999,$0.999,0.0143,"$12,881,008,818",1.01,"$65,885,237,774",-0.0429
2022-07-11,$0.999,$1.00,$0.999,$1.00,$0.999,-0.0667,"$12,751,893,800",-1.15,"$65,913,524,489",-0.0687
2022-07-10,$1.00,$1.00,$0.999,$0.999,$1.00,-0.000106,"$12,899,621,021",7.09,"$65,958,857,394",0.00141
2022-07-09,$0.999,$1.00,$0.999,$0.999,$0.999,0.0101,"$12,045,647,789",-45.91,"$65,957,929,442",0.012
2022-07-08,$0.999,$1.00,$0.998,$0.999,$0.999,0.0066,"$22,267,896,062",58.90,"$65,950,043,734",-0.0023
2022-07-07,$0.999,$1.00,$0.998,$0.999,$0.999,0.0439,"$14,013,403,823",2.31,"$65,951,559,890",0.0522
2022-07-06,$0.999,$1.00,$0.998,$0.999,$0.999,-0.00218,"$13,696,799,385",-9.26,"$65,917,127,333",-0.0694
2022-07-05,$0.998,$1.00,$0.998,$0.999,$0.999,0.0311,"$15,093,775,990",22.20,"$65,962,920,209",-0.0306
2022-07-04,$0.998,$1.00,$0.998,$0.999,$0.999,0.00231,"$12,352,039,049",38.94,"$65,983,085,521",0.000429
2022-07-03,$0.999,$0.999,$0.998,$0.999,$0.999,-0.0282,"$8,890,481,085",-5.61,"$65,982,802,528",-0.250
2022-07-02,$0.999,$0.999,$0.999,$0.999,$0.999,0.00149,"$9,418,583,088",-44.78,"$66,147,924,406",0.000318
2022-07-01,$0.999,$1.00,$0.998,$0.999,$0.999,-0.0264,"$17,056,196,102",-0.736,"$66,147,714,136",-0.0288
2022-06-30,$0.998,$1.00,$0.997,$0.998,$0.999,0.0561,"$17,182,600,818",-0.753,"$66,166,740,074",-0.221
2022-06-29,$0.999,$1.00,$0.998,$0.999,$0.998,-0.033,"$17,313,011,591",13.52,"$66,313,438,834",-0.649
2022-06-28,$0.999,$1.00,$0.998,$0.999,$0.999,-0.00325,"$15,251,400,203",3.18,"$66,746,471,084",-0.0223
2022-06-27,$0.999,$1.00,$0.998,$0.999,$0.999,-0.0124,"$14,781,493,146",16.97,"$66,761,378,555",-0.0553
2022-06-26,$0.999,$1.00,$0.999,$0.999,$0.999,-0.0475,"$12,636,947,618",-2.49,"$66,798,337,611",-0.0413
2022-06-25,$0.999,$1.00,$0.999,$0.999,$0.999,0.0298,"$12,959,948,565",-26.16,"$66,825,906,098",-0.125
2022-06-24,$0.999,$1.00,$0.998,$0.999,$0.999,-0.00613,"$17,551,189,036",13.10,"$66,909,790,816",-0.00445
2022-06-23,$0.999,$1.00,$0.999,$0.999,$0.999,0.0104,"$15,518,004,719",-2.30,"$66,912,770,190",0.011
2022-06-22,$0.999,$0.999,$0.998,$0.999,$0.999,-0.0226,"$15,882,703,699",-13.53,"$66,905,381,336",-0.0247
2022-06-21,$0.999,$1.00,$0.998,$0.999,$0.999,0.0429,"$18,368,361,181",-0.908,"$66,921,897,091",-1.34
2022-06-20,$0.999,$0.999,$0.998,$0.999,$0.999,-0.00492,"$18,536,702,952",-5.38,"$67,833,487,111",-0.369
2022-06-19,$0.998,$0.999,$0.998,$0.999,$0.999,0.0283,"$19,591,057,058",-12.76,"$68,084,963,335",0.033
2022-06-18,$0.999,$0.999,$0.998,$0.999,$0.998,-0.0573,"$22,455,736,310",50.05,"$68,062,506,711",-0.140
2022-06-17,$0.999,$1.00,$0.998,$0.999,$0.999,0.012,"$14,965,326,788",-20.72,"$68,157,660,958",-2.57
2022-06-16,$0.999,$0.999,$0.996,$0.998,$0.999,0.00831,"$18,877,057,126",-46.48,"$69,952,868,757",-1.17
2022-06-15,$0.999,$1.00,$0.998,$0.999,$0.999,0.00573,"$35,274,220,931",12.96,"$70,780,856,491",-1.01
2022-06-14,$0.999,$0.999,$0.998,$0.999,$0.999,0.00929,"$31,227,681,510",-25.39,"$71,504,646,776",-0.945
2022-06-13,$0.999,$0.999,$0.997,$0.999,$0.999,-0.0507,"$41,857,085,897",103.45,"$72,186,987,953",-0.0511
2022-06-12,$0.999,$0.999,$0.999,$0.999,$0.999,0.00341,"$20,573,871,168",25.75,"$72,223,890,515",-0.277
2022-06-11,$0.999,$0.999,$0.999,$0.999,$0.999,0.00271,"$16,361,204,251",-5.05,"$72,424,144,870",0.00313
2022-06-10,$0.999,$1.00,$0.999,$0.999,$0.999,-0.0144,"$17,230,823,241",19.71,"$72,421,876,212",-0.0148
2022-06-09,$0.999,$1.00,$0.998,$1.00,$0.999,-0.0179,"$14,393,511,949",,"$72,432,579,636",
